name,age,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS,collegeURL
Xavier Legette,23,WR,South Carolina,32.0,2022*,13.0,18.0,167.0,3.0,7.0,21.0,0.0,/cfb/schools/south-carolina/2022.html
Xavier Legette,23,WR,South Carolina,32.0,2023,12.0,71.0,1255.0,7.0,9.0,-9.0,0.0,/cfb/schools/south-carolina/2023.html
Xavier Legette,23,WR,,,,16.0,49.0,497.0,4.0,,,,
Keon Coleman,21,WR,Florida St.,33.0,2021*,10.0,7.0,50.0,1.0,0.0,0.0,0.0,/cfb/schools/michigan-state/2021.html
Keon Coleman,21,WR,Florida St.,33.0,2022,12.0,58.0,798.0,7.0,0.0,0.0,0.0,/cfb/schools/michigan-state/2022.html
Keon Coleman,21,WR,Florida St.,33.0,2023*,12.0,50.0,658.0,11.0,1.0,2.0,0.0,/cfb/schools/florida-state/2023.html
Keon Coleman,21,WR,,,,13.0,29.0,556.0,4.0,,,,
Ladd McConkey,22,WR,Georgia,34.0,2021*,15.0,31.0,447.0,5.0,4.0,44.0,1.0,/cfb/schools/georgia/2021.html
Ladd McConkey,22,WR,Georgia,34.0,2022*,15.0,58.0,762.0,7.0,7.0,134.0,2.0,/cfb/schools/georgia/2022.html
Ladd McConkey,22,WR,Georgia,34.0,2023*,9.0,30.0,478.0,2.0,2.0,38.0,1.0,/cfb/schools/georgia/2023.html
Ladd McConkey,22,WR,,,,16.0,82.0,1149.0,7.0,,,,
Ja'Lynn Polk,22,WR,Washington,37.0,2020,10.0,28.0,264.0,2.0,0.0,0.0,0.0,/cfb/schools/texas-tech/2020.html
Ja'Lynn Polk,22,WR,Washington,37.0,2021,3.0,5.0,114.0,1.0,0.0,0.0,0.0,/cfb/schools/washington/2021.html
Ja'Lynn Polk,22,WR,Washington,37.0,2022*,13.0,41.0,694.0,6.0,1.0,15.0,0.0,/cfb/schools/washington/2022.html
Ja'Lynn Polk,22,WR,Washington,37.0,2023*,15.0,69.0,1159.0,9.0,4.0,32.0,1.0,/cfb/schools/washington/2023.html
Ja'Lynn Polk,22,WR,,,,15.0,12.0,87.0,2.0,,,,
Adonai Mitchell,21,WR,Texas,52.0,2021*,15.0,29.0,426.0,4.0,0.0,0.0,0.0,/cfb/schools/georgia/2021.html
Adonai Mitchell,21,WR,Texas,52.0,2022*,6.0,9.0,134.0,3.0,0.0,0.0,0.0,/cfb/schools/georgia/2022.html
Adonai Mitchell,21,WR,Texas,52.0,2023*,14.0,55.0,845.0,11.0,2.0,1.0,0.0,/cfb/schools/texas/2023.html
Adonai Mitchell,21,WR,,,,17.0,23.0,312.0,0.0,,,,
Malachi Corley,22,WR,Western Kentucky,65.0,2020*,9.0,6.0,65.0,0.0,0.0,0.0,0.0,/cfb/schools/western-kentucky/2020.html
Malachi Corley,22,WR,Western Kentucky,65.0,2021*,14.0,73.0,691.0,7.0,1.0,-6.0,0.0,/cfb/schools/western-kentucky/2021.html
Malachi Corley,22,WR,Western Kentucky,65.0,2022*,14.0,101.0,1295.0,11.0,11.0,87.0,0.0,/cfb/schools/western-kentucky/2022.html
Malachi Corley,22,WR,Western Kentucky,65.0,2023*,12.0,79.0,984.0,11.0,4.0,11.0,0.0,/cfb/schools/western-kentucky/2023.html
Malachi Corley,22,WR,,,,9.0,3.0,16.0,0.0,,,,
Jermaine Burton,23,WR,Alabama,80.0,2020*,10.0,27.0,404.0,3.0,4.0,50.0,0.0,/cfb/schools/georgia/2020.html
Jermaine Burton,23,WR,Alabama,80.0,2021*,14.0,26.0,497.0,4.0,0.0,0.0,0.0,/cfb/schools/georgia/2021.html
Jermaine Burton,23,WR,Alabama,80.0,2022*,13.0,40.0,677.0,7.0,0.0,0.0,0.0,/cfb/schools/alabama/2022.html
Jermaine Burton,23,WR,Alabama,80.0,2023*,13.0,39.0,798.0,8.0,0.0,0.0,0.0,/cfb/schools/alabama/2023.html
Jermaine Burton,23,WR,,,,14.0,4.0,107.0,0.0,,,,
Roman Wilson,23,WR,Michigan,84.0,2020,6.0,9.0,122.0,1.0,1.0,9.0,0.0,/cfb/schools/michigan/2020.html
Roman Wilson,23,WR,Michigan,84.0,2021*,13.0,25.0,420.0,3.0,3.0,59.0,0.0,/cfb/schools/michigan/2021.html
Roman Wilson,23,WR,Michigan,84.0,2022*,12.0,25.0,376.0,4.0,2.0,39.0,2.0,/cfb/schools/michigan/2022.html
Roman Wilson,23,WR,Michigan,84.0,2023*,15.0,48.0,789.0,12.0,1.0,10.0,0.0,/cfb/schools/michigan/2023.html
Roman Wilson,23,WR,,,,,,,,,,,
Jalen McMillan,22,WR,Washington,92.0,2020,3.0,1.0,16.0,0.0,2.0,14.0,0.0,/cfb/schools/washington/2020.html
Jalen McMillan,22,WR,Washington,92.0,2021,11.0,39.0,470.0,3.0,0.0,0.0,0.0,/cfb/schools/washington/2021.html
Jalen McMillan,22,WR,Washington,92.0,2022*,13.0,79.0,1098.0,9.0,1.0,2.0,0.0,/cfb/schools/washington/2022.html
Jalen McMillan,22,WR,Washington,92.0,2023*,11.0,45.0,559.0,5.0,3.0,30.0,1.0,/cfb/schools/washington/2023.html
Jalen McMillan,22,WR,,,,13.0,37.0,461.0,8.0,,,,
Luke McCaffrey,23,WR,,,,17.0,18.0,168.0,0.0,,,,
Troy Franklin,21,WR,Oregon,102.0,2021*,14.0,18.0,209.0,2.0,0.0,0.0,0.0,/cfb/schools/oregon/2021.html
Troy Franklin,21,WR,Oregon,102.0,2022*,13.0,61.0,891.0,9.0,0.0,0.0,0.0,/cfb/schools/oregon/2022.html
Troy Franklin,21,WR,Oregon,102.0,2023*,13.0,81.0,1383.0,14.0,0.0,0.0,0.0,/cfb/schools/oregon/2023.html
Troy Franklin,21,WR,,,,16.0,28.0,263.0,2.0,,,,
Javon Baker,22,WR,Central Florida,110.0,2020*,7.0,2.0,15.0,0.0,0.0,0.0,0.0,/cfb/schools/alabama/2020.html
Javon Baker,22,WR,Central Florida,110.0,2021*,11.0,7.0,101.0,1.0,0.0,0.0,0.0,/cfb/schools/alabama/2021.html
Javon Baker,22,WR,Central Florida,110.0,2022*,14.0,56.0,796.0,5.0,0.0,0.0,0.0,/cfb/schools/central-florida/2022.html
Javon Baker,22,WR,Central Florida,110.0,2023*,13.0,52.0,1139.0,7.0,0.0,0.0,0.0,/cfb/schools/central-florida/2023.html
Javon Baker,22,WR,,,,11.0,1.0,12.0,0.0,,,,
Devontez Walker,23,WR,North Carolina,113.0,2021*,8.0,5.0,124.0,1.0,0.0,0.0,0.0,/cfb/schools/kent-state/2021.html
Devontez Walker,23,WR,North Carolina,113.0,2022,12.0,58.0,921.0,11.0,3.0,29.0,1.0,/cfb/schools/kent-state/2022.html
Devontez Walker,23,WR,North Carolina,113.0,2023*,8.0,41.0,699.0,7.0,3.0,23.0,0.0,/cfb/schools/north-carolina/2023.html
Devontez Walker,23,WR,,,,9.0,1.0,21.0,1.0,,,,
Jacob Cowing,23,WR,Arizona,135.0,2019,12.0,31.0,550.0,3.0,0.0,0.0,0.0,/cfb/schools/texas-el-paso/2019.html
Jacob Cowing,23,WR,Arizona,135.0,2020,8.0,41.0,691.0,3.0,0.0,0.0,0.0,/cfb/schools/texas-el-paso/2020.html
Jacob Cowing,23,WR,Arizona,135.0,2021*,13.0,69.0,1354.0,7.0,4.0,75.0,1.0,/cfb/schools/texas-el-paso/2021.html
Jacob Cowing,23,WR,Arizona,135.0,2022,12.0,85.0,1034.0,7.0,3.0,1.0,0.0,/cfb/schools/arizona/2022.html
Jacob Cowing,23,WR,Arizona,135.0,2023*,13.0,90.0,848.0,13.0,5.0,26.0,0.0,/cfb/schools/arizona/2023.html
Jacob Cowing,23,WR,,,,15.0,4.0,80.0,0.0,,,,
Anthony Gould,23,WR,Oregon St.,142.0,2019,3.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/oregon-state/2019.html
Anthony Gould,23,WR,Oregon St.,142.0,2020,4.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/oregon-state/2020.html
Anthony Gould,23,WR,Oregon St.,142.0,2021*,13.0,13.0,185.0,1.0,5.0,50.0,1.0,/cfb/schools/oregon-state/2021.html
Anthony Gould,23,WR,Oregon St.,142.0,2022*,10.0,27.0,457.0,3.0,2.0,11.0,0.0,/cfb/schools/oregon-state/2022.html
Anthony Gould,23,WR,Oregon St.,142.0,2023*,11.0,44.0,718.0,2.0,4.0,22.0,0.0,/cfb/schools/oregon-state/2023.html
Anthony Gould,23,WR,,,,8.0,1.0,23.0,0.0,,,,
Ainias Smith,23,WR,Texas A&M,152.0,2019*,12.0,22.0,248.0,3.0,7.0,54.0,0.0,/cfb/schools/texas-am/2019.html
Ainias Smith,23,WR,Texas A&M,152.0,2020*,10.0,43.0,564.0,6.0,49.0,293.0,4.0,/cfb/schools/texas-am/2020.html
Ainias Smith,23,WR,Texas A&M,152.0,2021,12.0,47.0,509.0,6.0,8.0,26.0,0.0,/cfb/schools/texas-am/2021.html
Ainias Smith,23,WR,Texas A&M,152.0,2022,4.0,15.0,291.0,2.0,3.0,11.0,0.0,/cfb/schools/texas-am/2022.html
Ainias Smith,23,WR,Texas A&M,152.0,2023*,12.0,53.0,795.0,2.0,5.0,21.0,0.0,/cfb/schools/texas-am/2023.html
Ainias Smith,23,WR,,,,7.0,7.0,41.0,1.0,,,,
Jamari Thrash,23,WR,Louisville,156.0,2019*,3.0,2.0,17.0,0.0,0.0,0.0,0.0,/cfb/schools/georgia-state/2019.html
Jamari Thrash,23,WR,Louisville,156.0,2020*,9.0,9.0,161.0,2.0,0.0,0.0,0.0,/cfb/schools/georgia-state/2020.html
Jamari Thrash,23,WR,Louisville,156.0,2021*,13.0,32.0,452.0,3.0,1.0,5.0,0.0,/cfb/schools/georgia-state/2021.html
Jamari Thrash,23,WR,Louisville,156.0,2022,12.0,61.0,1122.0,7.0,2.0,5.0,0.0,/cfb/schools/georgia-state/2022.html
Jamari Thrash,23,WR,Louisville,156.0,2023*,12.0,63.0,858.0,6.0,1.0,12.0,1.0,/cfb/schools/louisville/2023.html
Jamari Thrash,23,WR,,,,9.0,3.0,22.0,0.0,,,,
Bub Means,23,WR,Pittsburgh,170.0,2019*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/tennessee/2019.html
Bub Means,23,WR,Pittsburgh,170.0,2020*,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/louisiana-tech/2020.html
Bub Means,23,WR,Pittsburgh,170.0,2021,11.0,22.0,430.0,2.0,1.0,-8.0,0.0,/cfb/schools/louisiana-tech/2021.html
Bub Means,23,WR,Pittsburgh,170.0,2022*,13.0,27.0,401.0,2.0,3.0,10.0,0.0,/cfb/schools/pittsburgh/2022.html
Bub Means,23,WR,Pittsburgh,170.0,2023,12.0,41.0,721.0,6.0,0.0,0.0,0.0,/cfb/schools/pittsburgh/2023.html
Bub Means,23,WR,,,,7.0,9.0,118.0,1.0,,,,
Jha'Quan Jackson,24,WR,Tulane,182.0,2019*,8.0,2.0,31.0,1.0,0.0,0.0,0.0,/cfb/schools/tulane/2019.html
Jha'Quan Jackson,24,WR,Tulane,182.0,2020*,12.0,31.0,425.0,8.0,2.0,31.0,1.0,/cfb/schools/tulane/2020.html
Jha'Quan Jackson,24,WR,Tulane,182.0,2021,12.0,17.0,294.0,1.0,4.0,26.0,0.0,/cfb/schools/tulane/2021.html
Jha'Quan Jackson,24,WR,Tulane,182.0,2022*,14.0,33.0,554.0,3.0,1.0,8.0,0.0,/cfb/schools/tulane/2022.html
Jha'Quan Jackson,24,WR,Tulane,182.0,2023*,10.0,26.0,439.0,4.0,5.0,51.0,0.0,/cfb/schools/tulane/2023.html
Jha'Quan Jackson,24,WR,,,,,,,,,,,
Malik Washington,23,WR,Virginia,184.0,2019,11.0,6.0,25.0,0.0,0.0,0.0,0.0,/cfb/schools/northwestern/2019.html
Malik Washington,23,WR,Virginia,184.0,2020*,5.0,5.0,51.0,0.0,1.0,8.0,0.0,/cfb/schools/northwestern/2020.html
Malik Washington,23,WR,Virginia,184.0,2021,12.0,44.0,578.0,2.0,5.0,-2.0,0.0,/cfb/schools/northwestern/2021.html
Malik Washington,23,WR,Virginia,184.0,2022,12.0,65.0,694.0,1.0,9.0,16.0,0.0,/cfb/schools/northwestern/2022.html
Malik Washington,23,WR,Virginia,184.0,2023,12.0,110.0,1426.0,9.0,3.0,7.0,0.0,/cfb/schools/virginia/2023.html
Malik Washington,23,WR,,,,14.0,26.0,223.0,0.0,,,,
Johnny Wilson,23,WR,Florida St.,185.0,2020,3.0,6.0,89.0,0.0,1.0,0.0,0.0,/cfb/schools/arizona-state/2020.html
Johnny Wilson,23,WR,Florida St.,185.0,2021*,5.0,12.0,154.0,1.0,0.0,0.0,0.0,/cfb/schools/arizona-state/2021.html
Johnny Wilson,23,WR,Florida St.,185.0,2022*,13.0,43.0,897.0,5.0,0.0,0.0,0.0,/cfb/schools/florida-state/2022.html
Johnny Wilson,23,WR,Florida St.,185.0,2023*,10.0,41.0,617.0,2.0,0.0,0.0,0.0,/cfb/schools/florida-state/2023.html
Johnny Wilson,23,WR,,,,16.0,5.0,38.0,1.0,,,,
Casey Washington,23,WR,Illinois,187.0,2019*,10.0,11.0,132.0,0.0,0.0,0.0,0.0,/cfb/schools/illinois/2019.html
Casey Washington,23,WR,Illinois,187.0,2020,8.0,10.0,106.0,0.0,0.0,0.0,0.0,/cfb/schools/illinois/2020.html
Casey Washington,23,WR,Illinois,187.0,2021,12.0,21.0,294.0,0.0,0.0,30.0,1.0,/cfb/schools/illinois/2021.html
Casey Washington,23,WR,Illinois,187.0,2022*,13.0,31.0,306.0,0.0,0.0,0.0,0.0,/cfb/schools/illinois/2022.html
Casey Washington,23,WR,Illinois,187.0,2023,12.0,49.0,670.0,4.0,0.0,0.0,0.0,/cfb/schools/illinois/2023.html
Casey Washington,23,WR,,,,8.0,1.0,14.0,0.0,,,,
Tejhaun Palmer,24,WR,Ala-Birmingham,191.0,2021*,12.0,6.0,72.0,0.0,0.0,0.0,0.0,/cfb/schools/alabama-birmingham/2021.html
Tejhaun Palmer,24,WR,Ala-Birmingham,191.0,2022*,13.0,30.0,479.0,2.0,0.0,0.0,0.0,/cfb/schools/alabama-birmingham/2022.html
Tejhaun Palmer,24,WR,Ala-Birmingham,191.0,2023,12.0,47.0,858.0,7.0,0.0,0.0,0.0,/cfb/schools/alabama-birmingham/2023.html
Tejhaun Palmer,24,WR,,,,,,,,,,,
Jordan Whittington,23,WR,Texas,213.0,2019*,1.0,2.0,17.0,0.0,0.0,0.0,0.0,/cfb/schools/texas/2019.html
Jordan Whittington,23,WR,Texas,213.0,2020*,5.0,21.0,206.0,0.0,3.0,50.0,1.0,/cfb/schools/texas/2020.html
Jordan Whittington,23,WR,Texas,213.0,2021,8.0,26.0,377.0,3.0,1.0,8.0,0.0,/cfb/schools/texas/2021.html
Jordan Whittington,23,WR,Texas,213.0,2022*,13.0,50.0,652.0,1.0,0.0,0.0,0.0,/cfb/schools/texas/2022.html
Jordan Whittington,23,WR,Texas,213.0,2023*,14.0,42.0,505.0,1.0,3.0,18.0,0.0,/cfb/schools/texas/2023.html
Jordan Whittington,23,WR,,,,15.0,22.0,293.0,0.0,,,,
Ryan Flournoy,24,WR,SE Missouri St.,216.0,2019*,1.0,2.0,17.0,0.0,0.0,0.0,0.0,/cfb/schools/texas/2019.html
Ryan Flournoy,24,WR,SE Missouri St.,216.0,2020*,5.0,21.0,206.0,0.0,3.0,50.0,1.0,/cfb/schools/texas/2020.html
Ryan Flournoy,24,WR,SE Missouri St.,216.0,2021,8.0,26.0,377.0,3.0,1.0,8.0,0.0,/cfb/schools/texas/2021.html
Ryan Flournoy,24,WR,SE Missouri St.,216.0,2022*,13.0,50.0,652.0,1.0,0.0,0.0,0.0,/cfb/schools/texas/2022.html
Ryan Flournoy,24,WR,SE Missouri St.,216.0,2023*,14.0,42.0,505.0,1.0,3.0,18.0,0.0,/cfb/schools/texas/2023.html
Ryan Flournoy,24,WR,,,,11.0,10.0,102.0,0.0,,,,
Brenden Rice,22,WR,USC,225.0,2020*,6.0,6.0,120.0,2.0,0.0,0.0,0.0,/cfb/schools/colorado/2020.html
Brenden Rice,22,WR,USC,225.0,2021,11.0,21.0,299.0,3.0,6.0,54.0,0.0,/cfb/schools/colorado/2021.html
Brenden Rice,22,WR,USC,225.0,2022*,14.0,39.0,611.0,4.0,0.0,0.0,0.0,/cfb/schools/southern-california/2022.html
Brenden Rice,22,WR,USC,225.0,2023*,12.0,45.0,791.0,12.0,0.0,0.0,0.0,/cfb/schools/southern-california/2023.html
Brenden Rice,22,WR,,,,,,,,,,,
Devaughn Vele,26,WR,Utah,235.0,2019*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,/cfb/schools/utah/2019.html
Devaughn Vele,26,WR,Utah,235.0,2020,5.0,2.0,12.0,0.0,0.0,0.0,0.0,/cfb/schools/utah/2020.html
Devaughn Vele,26,WR,Utah,235.0,2021*,14.0,23.0,389.0,1.0,0.0,0.0,0.0,/cfb/schools/utah/2021.html
Devaughn Vele,26,WR,Utah,235.0,2022*,14.0,55.0,695.0,5.0,2.0,-4.0,0.0,/cfb/schools/utah/2022.html
Devaughn Vele,26,WR,Utah,235.0,2023*,10.0,43.0,593.0,3.0,0.0,0.0,0.0,/cfb/schools/utah/2023.html
Devaughn Vele,26,WR,,,,13.0,41.0,475.0,3.0,,,,
Tahj Washington,23,WR,USC,241.0,2019*,4.0,3.0,32.0,0.0,0.0,0.0,0.0,/cfb/schools/memphis/2019.html
Tahj Washington,23,WR,USC,241.0,2020*,11.0,43.0,743.0,6.0,4.0,11.0,1.0,/cfb/schools/memphis/2020.html
Tahj Washington,23,WR,USC,241.0,2021,12.0,54.0,602.0,1.0,0.0,0.0,0.0,/cfb/schools/southern-california/2021.html
Tahj Washington,23,WR,USC,241.0,2022*,14.0,50.0,785.0,6.0,0.0,0.0,0.0,/cfb/schools/southern-california/2022.html
Tahj Washington,23,WR,USC,241.0,2023*,13.0,59.0,1062.0,8.0,1.0,10.0,0.0,/cfb/schools/southern-california/2023.html
Tahj Washington,23,WR,,,,,,,,,,,
Cornelius Johnson,23,WR,Michigan,253.0,2019*,12.0,4.0,61.0,1.0,0.0,0.0,0.0,/cfb/schools/michigan/2019.html
Cornelius Johnson,23,WR,Michigan,253.0,2020,6.0,16.0,254.0,3.0,0.0,0.0,0.0,/cfb/schools/michigan/2020.html
Cornelius Johnson,23,WR,Michigan,253.0,2021*,14.0,39.0,620.0,3.0,3.0,30.0,0.0,/cfb/schools/michigan/2021.html
Cornelius Johnson,23,WR,Michigan,253.0,2022*,14.0,32.0,499.0,6.0,0.0,0.0,0.0,/cfb/schools/michigan/2022.html
Cornelius Johnson,23,WR,Michigan,253.0,2023*,15.0,47.0,604.0,1.0,3.0,40.0,0.0,/cfb/schools/michigan/2023.html
Cornelius Johnson,23,WR,,,,,,,,,,,
